lot_id,process_id,order_id,product_id,machine_id,total_work_time,setup_time,downtime
LOT000274,D,PORD000274,PRD0020,GRIND_01,113.81,22.03,23.28
LOT000274,E,PORD000274,PRD0020,ADD_01,131.19,24.33,27.65
LOT000275,A,PORD000275,PRD0001,MILL_04,74.04,15.76,5.14
LOT000275,B,PORD000275,PRD0001,LATHE_04,75.41,19.36,6.62
LOT000275,C,PORD000275,PRD0001,DRILL_01,81.08,21.72,7.21
LOT000275,D,PORD000275,PRD0001,GRIND_01,77.06,23.43,4.29
LOT000275,E,PORD000275,PRD0001,ADD_02,102.09,18.69,39.07
LOT000276,A,PORD000276,PRD0003,MILL_02,108.79,24.29,5.34
LOT000276,B,PORD000276,PRD0003,LATHE_01,109.02,23.21,5.29
LOT000276,C,PORD000276,PRD0003,DRILL_01,113.08,22.67,3.77
LOT000276,D,PORD000276,PRD0003,GRIND_01,88.86,16.01,2.49
LOT000276,E,PORD000276,PRD0003,ADD_01,104.22,17.8,7.56
LOT000277,A,PORD000277,PRD0009,MILL_01,89.05,18.1,19.91
LOT000277,B,PORD000277,PRD0009,LATHE_03,77.79,15.4,14.52
LOT000277,C,PORD000277,PRD0009,DRILL_01,75.52,17.84,5.87
LOT000277,D,PORD000277,PRD0009,GRIND_02,71.61,17.65,5.38
LOT000277,E,PORD000277,PRD0009,ADD_02,71.23,20.91,0.27
LOT000278,A,PORD000278,PRD0003,MILL_04,81.81,15.2,3.9
LOT000278,B,PORD000278,PRD0003,LATHE_01,85.26,18.03,2.18
LOT000278,C,PORD000278,PRD0003,DRILL_01,91.68,19.55,4.04
LOT000278,D,PORD000278,PRD0003,GRIND_03,85.42,20.2,7.79
LOT000278,E,PORD000278,PRD0003,ADD_01,85.51,18.38,3.63
LOT000279,A,PORD000279,PRD0017,MILL_04,70.15,19.07,2.38
LOT000279,B,PORD000279,PRD0017,LATHE_01,68.52,21.54,2.48
LOT000279,C,PORD000279,PRD0017,DRILL_01,74.85,24.23,1.27
LOT000279,D,PORD000279,PRD0017,GRIND_03,70.66,18.2,6.54
LOT000279,E,PORD000279,PRD0017,ADD_02,78.63,15.09,14.39
LOT000280,A,PORD000280,PRD0020,MILL_03,87.75,19.86,4.22
LOT000280,B,PORD000280,PRD0020,LATHE_04,84.81,22.2,14.94
LOT000280,C,PORD000280,PRD0020,DRILL_01,81.76,24.08,0.66
LOT000280,D,PORD000280,PRD0020,GRIND_03,87.51,24.07,5.34
LOT000280,E,PORD000280,PRD0020,ADD_02,75.93,15.82,1.05
LOT000281,A,PORD000281,PRD0018,MILL_04,84.96,21.71,3.89
LOT000281,B,PORD000281,PRD0018,LATHE_01,96.9,16.97,20.52
LOT000281,C,PORD000281,PRD0018,DRILL_03,79.71,16.33,2.65
LOT000281,D,PORD000281,PRD0018,GRIND_03,98.71,21.26,22.64
LOT000281,E,PORD000281,PRD0018,ADD_02,96.25,22.7,14.44
LOT000282,A,PORD000282,PRD0015,MILL_03,77.22,20.18,2.52
LOT000282,B,PORD000282,PRD0015,LATHE_02,88.47,15.7,16.49
LOT000282,C,PORD000282,PRD0015,DRILL_03,89.96,21.24,7.56
LOT000282,D,PORD000282,PRD0015,GRIND_01,98.5,19.83,19.46
LOT000282,E,PORD000282,PRD0015,ADD_01,106.52,16.01,34.58
LOT000283,A,PORD000283,PRD0004,MILL_01,46.01,22.8,1.82
LOT000283,B,PORD000283,PRD0004,LATHE_03,40.04,16.76,2.04
LOT000283,C,PORD000283,PRD0004,DRILL_03,41.66,19.86,1.76
LOT000283,D,PORD000283,PRD0004,GRIND_03,43.8,17.63,4.66
LOT000283,E,PORD000283,PRD0004,ADD_01,46.5,18.69,7.78
LOT000284,A,PORD000284,PRD0009,MILL_02,83.61,19.91,6.08
LOT000284,B,PORD000284,PRD0009,LATHE_03,79.47,19.56,2.14
LOT000284,C,PORD000284,PRD0009,DRILL_02,78.31,22.82,1.07
LOT000284,D,PORD000284,PRD0009,GRIND_03,89.52,24.12,16.12
LOT000284,E,PORD000284,PRD0009,ADD_01,90.03,24.68,12.88
LOT000285,A,PORD000285,PRD0017,MILL_01,78.11,19.42,4.35
LOT000285,B,PORD000285,PRD0017,LATHE_04,70.86,16.43,1.32
LOT000285,C,PORD000285,PRD0017,DRILL_02,89.71,23.19,12.99
LOT000285,D,PORD000285,PRD0017,GRIND_03,78.7,23.25,4.8
LOT000285,E,PORD000285,PRD0017,ADD_01,113.75,23.12,42.43
LOT000286,A,PORD000286,PRD0011,MILL_03,99.39,20.52,0.35
LOT000286,B,PORD000286,PRD0011,LATHE_01,102.56,22.86,6.54
LOT000286,C,PORD000286,PRD0011,DRILL_02,89.47,23.06,1.91
LOT000286,D,PORD000286,PRD0011,GRIND_02,100.02,19.46,13.15
LOT000286,E,PORD000286,PRD0011,ADD_02,90.43,15.23,13.13
LOT000287,A,PORD000287,PRD0013,MILL_01,83.59,15.54,4.98
LOT000287,B,PORD000287,PRD0013,LATHE_02,112.55,23.57,24.15
LOT000287,C,PORD000287,PRD0013,DRILL_01,93.16,24.62,0.64
LOT000287,D,PORD000287,PRD0013,GRIND_02,96.69,24.78,4.87
LOT000287,E,PORD000287,PRD0013,ADD_02,89.96,23.02,4.39
LOT000288,A,PORD000288,PRD0017,MILL_04,122.82,24.14,2.38
LOT000288,B,PORD000288,PRD0017,LATHE_02,101.45,16.51,6.17
LOT000288,C,PORD000288,PRD0017,DRILL_02,127.21,21.69,25.17
LOT000288,D,PORD000288,PRD0017,GRIND_01,107.35,17.46,4.82
LOT000288,E,PORD000288,PRD0017,ADD_02,111.06,23.13,9.92
LOT000289,A,PORD000289,PRD0012,MILL_03,48.88,24.42,2.82
LOT000289,B,PORD000289,PRD0012,LATHE_03,53.95,24.22,7.68
LOT000289,C,PORD000289,PRD0012,DRILL_02,48.13,21.94,5.13
LOT000289,D,PORD000289,PRD0012,GRIND_01,52.47,21.2,7.77
LOT000289,E,PORD000289,PRD0012,ADD_02,45.6,15.42,8.17
LOT000290,A,PORD000290,PRD0004,MILL_02,82.32,16.76,5.65
LOT000290,B,PORD000290,PRD0004,LATHE_04,88.85,19.54,6.8
LOT000290,C,PORD000290,PRD0004,DRILL_02,95.17,16.54,22.87
LOT000290,D,PORD000290,PRD0004,GRIND_03,95.94,21.74,0.99
LOT000290,E,PORD000290,PRD0004,ADD_01,88.72,17.63,5.44
LOT000291,A,PORD000291,PRD0007,MILL_02,76.04,24.87,5.5
LOT000291,B,PORD000291,PRD0007,LATHE_01,77.56,23.95,2.79
LOT000291,C,PORD000291,PRD0007,DRILL_03,68.12,15.25,5.37
LOT000291,D,PORD000291,PRD0007,GRIND_03,80.05,23.13,0.18
LOT000291,E,PORD000291,PRD0007,ADD_01,72.46,15.66,8.59
LOT000292,A,PORD000292,PRD0005,MILL_04,57.17,20.13,2.66
LOT000292,B,PORD000292,PRD0005,LATHE_03,61.95,19.24,2.03
LOT000292,C,PORD000292,PRD0005,DRILL_01,71.06,21.88,17.47
LOT000292,D,PORD000292,PRD0005,GRIND_02,59.85,21.16,1.88
LOT000292,E,PORD000292,PRD0005,ADD_02,52.51,19.69,1.51
LOT000293,A,PORD000293,PRD0015,MILL_03,84.15,16.83,6.54
LOT000293,B,PORD000293,PRD0015,LATHE_03,75.56,17.11,2.24
LOT000293,C,PORD000293,PRD0015,DRILL_02,104.07,22.75,7.54
LOT000293,D,PORD000293,PRD0015,GRIND_03,88.97,23.42,1.68
LOT000293,E,PORD000293,PRD0015,ADD_01,85.5,20.36,4.02
LOT000294,A,PORD000294,PRD0009,MILL_03,112.56,17.91,24.33
LOT000294,B,PORD000294,PRD0009,LATHE_02,97.07,19.79,7.31
LOT000294,C,PORD000294,PRD0009,DRILL_01,100.24,18.84,6.51
LOT000294,D,PORD000294,PRD0009,GRIND_01,80.91,17.91,3.08
LOT000294,E,PORD000294,PRD0009,ADD_02,87.71,18.98,10.01
LOT000295,A,PORD000295,PRD0013,MILL_01,33.92,19.39,3.23
LOT000295,B,PORD000295,PRD0013,LATHE_01,57.52,23.13,23.02
LOT000295,C,PORD000295,PRD0013,DRILL_03,36.22,18.97,5.69
LOT000295,D,PORD000295,PRD0013,GRIND_01,42.67,15.73,15.32
LOT000295,E,PORD000295,PRD0013,ADD_02,54.42,20.06,23.29
LOT000296,A,PORD000296,PRD0001,MILL_03,68.12,18.27,7.44
LOT000296,B,PORD000296,PRD0001,LATHE_01,78.53,19.94,21.08
LOT000296,C,PORD000296,PRD0001,DRILL_03,65.02,17.85,7.87
LOT000296,D,PORD000296,PRD0001,GRIND_03,74.75,22.21,9.59
LOT000296,E,PORD000296,PRD0001,ADD_01,66.83,21.13,8.21
LOT000297,A,PORD000297,PRD0007,MILL_03,52.22,16.49,3.94
LOT000297,B,PORD000297,PRD0007,LATHE_04,55.54,18.51,3.15
LOT000297,C,PORD000297,PRD0007,DRILL_02,70.02,22.72,7.48
LOT000297,D,PORD000297,PRD0007,GRIND_01,73.09,22.8,8.3
LOT000297,E,PORD000297,PRD0007,ADD_01,70.02,20.73,12.83
LOT000298,A,PORD000298,PRD0005,MILL_01,45.74,16.89,4.23
LOT000298,B,PORD000298,PRD0005,LATHE_04,40.93,15.29,2.8
LOT000298,C,PORD000298,PRD0005,DRILL_01,57.5,23.94,11.38
LOT000298,D,PORD000298,PRD0005,GRIND_02,64.57,15.94,25.56
LOT000298,E,PORD000298,PRD0005,ADD_02,44.78,15.08,8.71
LOT000299,A,PORD000299,PRD0016,MILL_01,115.14,22.2,5.65
LOT000299,B,PORD000299,PRD0016,LATHE_01,96.99,19.17,4.17
LOT000299,C,PORD000299,PRD0016,DRILL_02,134.39,24.44,8.5
LOT000299,D,PORD000299,PRD0016,GRIND_01,117.26,24.9,0.12
LOT000299,E,PORD000299,PRD0016,ADD_01,118.54,18.05,11.8
LOT000300,A,PORD000300,PRD0015,MILL_01,89.56,21.7,5.0
LOT000300,B,PORD000300,PRD0015,LATHE_03,101.41,21.03,7.11
LOT000300,C,PORD000300,PRD0015,DRILL_02,101.46,17.45,3.21
LOT000300,D,PORD000300,PRD0015,GRIND_03,107.37,19.38,24.15
LOT000300,E,PORD000300,PRD0015,ADD_01,87.62,18.47,5.59
LOT000301,A,PORD000301,PRD0018,MILL_01,95.66,21.03,7.87
LOT000301,B,PORD000301,PRD0018,LATHE_03,90.29,24.22,1.03
LOT000301,C,PORD000301,PRD0018,DRILL_02,84.92,19.5,4.38
LOT000301,D,PORD000301,PRD0018,GRIND_01,91.48,22.56,1.2
LOT000301,E,PORD000301,PRD0018,ADD_02,80.73,20.92,2.21
LOT000302,A,PORD000302,PRD0013,MILL_03,89.77,23.08,0.88
LOT000302,B,PORD000302,PRD0013,LATHE_01,90.26,21.42,4.97
LOT000302,C,PORD000302,PRD0013,DRILL_01,83.68,18.17,0.31
LOT000302,D,PORD000302,PRD0013,GRIND_02,97.24,23.71,7.7
LOT000302,E,PORD000302,PRD0013,ADD_02,120.73,24.74,30.38
LOT000303,A,PORD000303,PRD0001,MILL_03,125.19,15.94,5.98
LOT000303,B,PORD000303,PRD0001,LATHE_02,122.25,22.19,5.91
LOT000303,C,PORD000303,PRD0001,DRILL_03,161.36,20.93,26.95
LOT000303,D,PORD000303,PRD0001,GRIND_02,129.64,23.98,7.11
LOT000303,E,PORD000303,PRD0001,ADD_02,111.55,21.45,0.74
LOT000304,A,PORD000304,PRD0015,MILL_04,80.03,19.8,0.74
LOT000304,B,PORD000304,PRD0015,LATHE_03,88.84,17.37,0.58
LOT000304,C,PORD000304,PRD0015,DRILL_03,95.35,21.95,6.4
LOT000304,D,PORD000304,PRD0015,GRIND_03,92.49,16.77,5.67
LOT000304,E,PORD000304,PRD0015,ADD_02,95.12,15.96,14.01
LOT000305,A,PORD000305,PRD0008,MILL_02,47.97,20.64,5.82
LOT000305,B,PORD000305,PRD0008,LATHE_04,47.15,21.04,5.89
LOT000305,C,PORD000305,PRD0008,DRILL_02,47.98,20.99,7.42
LOT000305,D,PORD000305,PRD0008,GRIND_01,44.61,16.29,8.15
LOT000305,E,PORD000305,PRD0008,ADD_02,44.62,17.47,3.93
LOT000306,A,PORD000306,PRD0006,MILL_04,53.6,15.15,4.62
LOT000306,B,PORD000306,PRD0006,LATHE_01,53.21,21.59,2.26
LOT000306,C,PORD000306,PRD0006,DRILL_01,58.13,21.48,4.7
LOT000306,D,PORD000306,PRD0006,GRIND_01,50.06,18.24,0.26
LOT000306,E,PORD000306,PRD0006,ADD_01,69.6,22.5,13.99
LOT000307,A,PORD000307,PRD0004,MILL_02,83.84,24.24,4.65
LOT000307,B,PORD000307,PRD0004,LATHE_04,83.1,24.55,7.47
LOT000307,C,PORD000307,PRD0004,DRILL_02,75.16,23.56,1.87
LOT000307,D,PORD000307,PRD0004,GRIND_03,91.5,16.23,17.88
LOT000307,E,PORD000307,PRD0004,ADD_01,95.87,24.91,7.6
LOT000308,A,PORD000308,PRD0007,MILL_03,82.17,16.03,1.84
LOT000308,B,PORD000308,PRD0007,LATHE_04,89.63,21.24,0.56
LOT000308,C,PORD000308,PRD0007,DRILL_02,92.77,18.81,7.28
LOT000308,D,PORD000308,PRD0007,GRIND_02,101.46,24.3,4.37
LOT000308,E,PORD000308,PRD0007,ADD_02,91.51,17.0,3.09
LOT000309,A,PORD000309,PRD0015,MILL_04,130.48,18.83,17.66
LOT000309,B,PORD000309,PRD0015,LATHE_03,118.68,16.32,6.74
LOT000309,C,PORD000309,PRD0015,DRILL_02,128.98,19.94,0.14
LOT000309,D,PORD000309,PRD0015,GRIND_01,115.76,17.5,5.12
LOT000309,E,PORD000309,PRD0015,ADD_02,115.27,19.11,2.05
LOT000310,A,PORD000310,PRD0016,MILL_01,57.1,20.75,3.0
LOT000310,B,PORD000310,PRD0016,LATHE_02,53.16,18.46,0.07
LOT000310,C,PORD000310,PRD0016,DRILL_03,68.86,22.49,6.11
LOT000310,D,PORD000310,PRD0016,GRIND_01,59.24,21.54,6.47
LOT000310,E,PORD000310,PRD0016,ADD_02,67.94,22.47,7.69
LOT000311,A,PORD000311,PRD0013,MILL_02,61.9,18.17,1.2
LOT000311,B,PORD000311,PRD0013,LATHE_03,63.52,15.75,3.86
LOT000311,C,PORD000311,PRD0013,DRILL_02,71.43,19.9,8.85
LOT000311,D,PORD000311,PRD0013,GRIND_03,67.61,22.82,4.79
LOT000311,E,PORD000311,PRD0013,ADD_01,62.95,16.3,5.92
LOT000312,A,PORD000312,PRD0011,MILL_02,103.3,22.32,5.44
LOT000312,B,PORD000312,PRD0011,LATHE_01,94.6,21.81,0.91
LOT000312,C,PORD000312,PRD0011,DRILL_01,92.78,19.36,10.94
LOT000312,D,PORD000312,PRD0011,GRIND_01,124.22,17.61,31.59
LOT000312,E,PORD000312,PRD0011,ADD_01,89.93,15.95,4.86
LOT000313,A,PORD000313,PRD0015,MILL_01,61.69,20.85,3.8
LOT000313,B,PORD000313,PRD0015,LATHE_02,66.08,21.48,1.16
LOT000313,C,PORD000313,PRD0015,DRILL_01,73.92,21.25,9.32
LOT000313,D,PORD000313,PRD0015,GRIND_03,59.24,15.63,0.57
LOT000313,E,PORD000313,PRD0015,ADD_01,107.14,24.14,44.99
LOT000314,A,PORD000314,PRD0007,MILL_01,80.59,17.61,23.26
LOT000314,B,PORD000314,PRD0007,LATHE_03,68.55,17.75,3.36
LOT000314,C,PORD000314,PRD0007,DRILL_03,56.93,15.84,0.19
LOT000314,D,PORD000314,PRD0007,GRIND_03,97.21,16.54,28.94
LOT000314,E,PORD000314,PRD0007,ADD_01,78.34,23.05,11.31
LOT000315,A,PORD000315,PRD0020,MILL_03,29.84,17.98,1.1
LOT000315,B,PORD000315,PRD0020,LATHE_01,27.29,17.74,0.93
LOT000315,C,PORD000315,PRD0020,DRILL_03,42.35,19.55,12.61
LOT000315,D,PORD000315,PRD0020,GRIND_02,40.46,18.45,12.55
LOT000315,E,PORD000315,PRD0020,ADD_02,42.59,22.57,10.4
LOT000316,A,PORD000316,PRD0014,MILL_01,82.0,21.37,5.42
LOT000316,B,PORD000316,PRD0014,LATHE_02,73.11,23.03,5.78
LOT000316,C,PORD000316,PRD0014,DRILL_03,77.21,23.42,4.11
LOT000316,D,PORD000316,PRD0014,GRIND_02,81.05,17.14,7.77
LOT000316,E,PORD000316,PRD0014,ADD_01,65.12,18.53,3.68
LOT000317,A,PORD000317,PRD0014,MILL_02,67.02,20.33,3.66
LOT000317,B,PORD000317,PRD0014,LATHE_02,59.74,22.05,0.81
LOT000317,C,PORD000317,PRD0014,DRILL_03,60.79,19.72,4.39
LOT000317,D,PORD000317,PRD0014,GRIND_01,71.83,24.6,8.01
LOT000317,E,PORD000317,PRD0014,ADD_02,59.21,16.83,4.92
LOT000318,A,PORD000318,PRD0004,MILL_04,99.6,24.49,7.73
LOT000318,B,PORD000318,PRD0004,LATHE_03,89.23,17.38,1.67
LOT000318,C,PORD000318,PRD0004,DRILL_03,101.44,19.15,6.86
LOT000318,D,PORD000318,PRD0004,GRIND_02,117.26,20.55,5.33
LOT000318,E,PORD000318,PRD0004,ADD_01,96.34,18.14,3.21
LOT000319,A,PORD000319,PRD0016,MILL_03,113.24,23.5,1.92
LOT000319,B,PORD000319,PRD0016,LATHE_04,126.75,20.86,17.05
LOT000319,C,PORD000319,PRD0016,DRILL_02,123.85,16.91,5.85
LOT000319,D,PORD000319,PRD0016,GRIND_02,125.65,22.63,9.54
LOT000319,E,PORD000319,PRD0016,ADD_02,127.64,16.99,11.13
LOT000320,A,PORD000320,PRD0014,MILL_04,32.92,22.86,3.86
LOT000320,B,PORD000320,PRD0014,LATHE_02,29.44,22.31,1.37
LOT000320,C,PORD000320,PRD0014,DRILL_02,40.55,24.89,9.85
LOT000320,D,PORD000320,PRD0014,GRIND_03,31.24,15.0,9.34
LOT000320,E,PORD000320,PRD0014,ADD_01,34.25,20.2,8.42
LOT000321,A,PORD000321,PRD0020,MILL_01,71.52,24.64,2.3
LOT000321,B,PORD000321,PRD0020,LATHE_02,66.74,19.03,4.41
LOT000321,C,PORD000321,PRD0020,DRILL_02,79.15,18.04,18.02
LOT000321,D,PORD000321,PRD0020,GRIND_03,71.88,21.72,8.96
LOT000321,E,PORD000321,PRD0020,ADD_01,70.43,16.81,5.77
LOT000322,A,PORD000322,PRD0016,MILL_01,91.5,19.8,5.78
LOT000322,B,PORD000322,PRD0016,LATHE_02,79.19,18.63,5.48
LOT000322,C,PORD000322,PRD0016,DRILL_03,84.45,21.19,1.99
LOT000322,D,PORD000322,PRD0016,GRIND_03,84.93,21.38,2.36
LOT000322,E,PORD000322,PRD0016,ADD_01,97.31,15.56,23.84
LOT000323,A,PORD000323,PRD0010,MILL_01,69.83,24.36,2.92
LOT000323,B,PORD000323,PRD0010,LATHE_01,63.47,21.95,1.85
LOT000323,C,PORD000323,PRD0010,DRILL_01,54.75,17.9,0.66
LOT000323,D,PORD000323,PRD0010,GRIND_03,67.03,24.31,4.06
LOT000323,E,PORD000323,PRD0010,ADD_01,53.96,16.27,4.58
LOT000324,A,PORD000324,PRD0020,MILL_04,90.28,24.27,20.44
LOT000324,B,PORD000324,PRD0020,LATHE_02,65.31,20.63,2.36
LOT000324,C,PORD000324,PRD0020,DRILL_02,68.21,23.04,2.49
LOT000324,D,PORD000324,PRD0020,GRIND_02,65.85,20.51,1.26
LOT000324,E,PORD000324,PRD0020,ADD_02,68.8,15.05,7.9
LOT000325,A,PORD000325,PRD0005,MILL_02,106.12,21.84,5.34
LOT000325,B,PORD000325,PRD0005,LATHE_03,127.86,22.98,24.63
LOT000325,C,PORD000325,PRD0005,DRILL_01,99.09,24.96,1.81
LOT000325,D,PORD000325,PRD0005,GRIND_01,98.54,15.86,7.58
LOT000325,E,PORD000325,PRD0005,ADD_02,102.05,18.2,9.07
LOT000326,A,PORD000326,PRD0009,MILL_04,98.32,18.42,0.56
LOT000326,B,PORD000326,PRD0009,LATHE_01,93.4,21.49,0.27
LOT000326,C,PORD000326,PRD0009,DRILL_01,109.14,15.26,9.76
LOT000326,D,PORD000326,PRD0009,GRIND_03,100.47,23.1,1.28
LOT000326,E,PORD000326,PRD0009,ADD_02,102.19,15.75,14.54
LOT000327,A,PORD000327,PRD0005,MILL_03,104.82,24.56,1.66
LOT000327,B,PORD000327,PRD0005,LATHE_02,100.06,17.59,1.72
LOT000327,C,PORD000327,PRD0005,DRILL_02,98.9,16.79,4.18
LOT000327,D,PORD000327,PRD0005,GRIND_02,123.1,24.86,8.6
LOT000327,E,PORD000327,PRD0005,ADD_02,135.57,17.99,37.4
LOT000328,A,PORD000328,PRD0020,MILL_01,80.28,21.96,3.53
LOT000328,B,PORD000328,PRD0020,LATHE_03,81.96,21.73,4.47
LOT000328,C,PORD000328,PRD0020,DRILL_03,85.97,22.44,8.03
LOT000328,D,PORD000328,PRD0020,GRIND_02,74.33,18.98,1.7
LOT000328,E,PORD000328,PRD0020,ADD_01,88.09,22.85,8.32
LOT000329,A,PORD000329,PRD0001,MILL_04,92.36,19.68,6.64
LOT000329,B,PORD000329,PRD0001,LATHE_01,92.74,19.9,6.67
LOT000329,C,PORD000329,PRD0001,DRILL_01,104.33,20.31,1.59
LOT000329,D,PORD000329,PRD0001,GRIND_01,99.62,18.62,6.26
LOT000329,E,PORD000329,PRD0001,ADD_02,90.05,19.47,9.28
LOT000330,A,PORD000330,PRD0001,MILL_04,94.29,21.89,4.31
LOT000330,B,PORD000330,PRD0001,LATHE_02,84.99,16.71,4.6
LOT000330,C,PORD000330,PRD0001,DRILL_02,97.32,18.24,0.67
LOT000330,D,PORD000330,PRD0001,GRIND_03,107.71,19.92,18.33
LOT000330,E,PORD000330,PRD0001,ADD_01,104.8,24.56,14.54
LOT000331,A,PORD000331,PRD0019,MILL_04,120.42,19.5,24.27
LOT000331,B,PORD000331,PRD0019,LATHE_02,98.05,23.5,2.85
LOT000331,C,PORD000331,PRD0019,DRILL_02,94.44,15.04,5.1
LOT000331,D,PORD000331,PRD0019,GRIND_01,120.19,18.44,29.31
LOT000331,E,PORD000331,PRD0019,ADD_02,105.32,15.48,8.56
LOT000332,A,PORD000332,PRD0003,MILL_01,97.0,19.73,7.26
LOT000332,B,PORD000332,PRD0003,LATHE_02,102.72,18.09,7.89
LOT000332,C,PORD000332,PRD0003,DRILL_01,95.45,15.3,0.46
LOT000332,D,PORD000332,PRD0003,GRIND_02,101.71,16.92,7.28
LOT000332,E,PORD000332,PRD0003,ADD_01,97.8,17.7,9.81
LOT000333,A,PORD000333,PRD0012,MILL_04,83.8,16.17,5.39
LOT000333,B,PORD000333,PRD0012,LATHE_03,118.72,22.31,23.5
LOT000333,C,PORD000333,PRD0012,DRILL_02,107.74,18.82,18.25
LOT000333,D,PORD000333,PRD0012,GRIND_03,103.43,22.59,6.39
LOT000333,E,PORD000333,PRD0012,ADD_01,86.63,19.37,4.42
LOT000334,A,PORD000334,PRD0001,MILL_02,122.76,15.56,7.26
LOT000334,B,PORD000334,PRD0001,LATHE_02,119.41,15.85,5.23
LOT000334,C,PORD000334,PRD0001,DRILL_02,123.78,19.9,4.2
LOT000334,D,PORD000334,PRD0001,GRIND_03,118.43,22.66,5.14
LOT000334,E,PORD000334,PRD0001,ADD_02,124.58,15.86,13.48
LOT000335,A,PORD000335,PRD0001,MILL_03,51.36,19.24,2.25
LOT000335,B,PORD000335,PRD0001,LATHE_01,48.0,21.91,0.93
LOT000335,C,PORD000335,PRD0001,DRILL_01,77.05,24.23,21.3
LOT000335,D,PORD000335,PRD0001,GRIND_03,57.24,18.19,9.56
LOT000335,E,PORD000335,PRD0001,ADD_02,52.41,18.56,7.34
LOT000336,A,PORD000336,PRD0005,MILL_03,89.22,20.37,3.55
LOT000336,B,PORD000336,PRD0005,LATHE_03,92.9,21.22,9.61
LOT000336,C,PORD000336,PRD0005,DRILL_03,77.99,22.87,3.24
LOT000336,D,PORD000336,PRD0005,GRIND_01,105.52,19.71,24.65
LOT000336,E,PORD000336,PRD0005,ADD_02,85.63,23.59,5.03
LOT000337,A,PORD000337,PRD0015,MILL_04,51.34,24.15,5.19
LOT000337,B,PORD000337,PRD0015,LATHE_02,50.55,24.93,2.85
LOT000337,C,PORD000337,PRD0015,DRILL_03,59.66,23.28,8.97
LOT000337,D,PORD000337,PRD0015,GRIND_03,45.53,17.93,4.88
LOT000337,E,PORD000337,PRD0015,ADD_01,46.11,17.74,5.82
LOT000338,A,PORD000338,PRD0002,MILL_03,46.12,24.99,2.63
LOT000338,B,PORD000338,PRD0002,LATHE_01,43.39,15.62,6.15
LOT000338,C,PORD000338,PRD0002,DRILL_03,48.26,19.64,8.74
LOT000338,D,PORD000338,PRD0002,GRIND_01,42.36,20.38,1.45
LOT000338,E,PORD000338,PRD0002,ADD_02,51.9,24.07,8.14
LOT000339,A,PORD000339,PRD0009,MILL_02,57.23,19.97,6.59
LOT000339,B,PORD000339,PRD0009,LATHE_01,50.03,19.08,2.0
LOT000339,C,PORD000339,PRD0009,DRILL_01,80.64,19.18,34.83
LOT000339,D,PORD000339,PRD0009,GRIND_02,73.89,18.94,28.98
LOT000339,E,PORD000339,PRD0009,ADD_02,62.45,16.61,20.4
LOT000340,A,PORD000340,PRD0019,MILL_04,44.07,23.34,2.76
LOT000340,B,PORD000340,PRD0019,LATHE_04,38.73,21.87,1.77
LOT000340,C,PORD000340,PRD0019,DRILL_01,44.41,17.89,8.0
LOT000340,D,PORD000340,PRD0019,GRIND_03,44.34,23.87,3.79
LOT000340,E,PORD000340,PRD0019,ADD_02,43.19,17.65,6.74
LOT000341,A,PORD000341,PRD0007,MILL_03,53.75,22.68,16.49
LOT000341,B,PORD000341,PRD0007,LATHE_01,36.31,19.49,1.63
LOT000341,C,PORD000341,PRD0007,DRILL_01,47.84,19.85,10.2
LOT000341,D,PORD000341,PRD0007,GRIND_03,44.74,20.54,7.07
LOT000341,E,PORD000341,PRD0007,ADD_01,34.98,15.25,3.32
LOT000342,A,PORD000342,PRD0002,MILL_03,98.94,16.7,4.75
LOT000342,B,PORD000342,PRD0002,LATHE_03,110.33,16.44,6.47
LOT000342,C,PORD000342,PRD0002,DRILL_03,113.15,18.95,4.17
LOT000342,D,PORD000342,PRD0002,GRIND_03,115.11,17.23,4.28
LOT000342,E,PORD000342,PRD0002,ADD_02,103.62,15.12,0.09
LOT000343,A,PORD000343,PRD0007,MILL_01,58.91,24.28,2.58
LOT000343,B,PORD000343,PRD0007,LATHE_02,81.14,22.48,22.68
LOT000343,C,PORD000343,PRD0007,DRILL_03,61.66,22.24,2.89
LOT000343,D,PORD000343,PRD0007,GRIND_01,58.69,22.43,0.64
LOT000343,E,PORD000343,PRD0007,ADD_02,65.3,23.83,4.7
LOT000344,A,PORD000344,PRD0012,MILL_02,127.84,23.66,3.23
LOT000344,B,PORD000344,PRD0012,LATHE_04,140.09,21.57,1.22
LOT000344,C,PORD000344,PRD0012,DRILL_01,120.79,24.82,0.8
LOT000344,D,PORD000344,PRD0012,GRIND_01,124.08,17.88,2.82
LOT000344,E,PORD000344,PRD0012,ADD_01,124.14,20.17,2.24
LOT000345,A,PORD000345,PRD0003,MILL_01,77.23,16.97,6.66
LOT000345,B,PORD000345,PRD0003,LATHE_03,80.54,17.3,1.68
LOT000345,C,PORD000345,PRD0003,DRILL_03,80.15,16.14,2.53
LOT000345,D,PORD000345,PRD0003,GRIND_03,81.32,23.04,1.27
LOT000345,E,PORD000345,PRD0003,ADD_01,81.86,24.08,7.36
LOT000346,A,PORD000346,PRD0006,MILL_04,95.26,24.74,6.18
LOT000346,B,PORD000346,PRD0006,LATHE_02,87.52,23.12,1.31
LOT000346,C,PORD000346,PRD0006,DRILL_03,85.6,19.72,7.32
LOT000346,D,PORD000346,PRD0006,GRIND_02,97.38,23.96,1.41
